0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.5538872480392456,0.7259546518325806,-3.869843681059138e-07,0.520557165145874,0.6241214275360107,0.0078305890783667,0.5069690942764282,0.535995364189148,0.0002173071552533,0.4959243237972259,0.4533654749393463,-0.0078834043815732,0.4729650914669037,0.3999346494674682,-0.0125865330919623,0.5866397023200989,0.489813357591629,-0.0106979869306087,0.6134607195854187,0.4456570446491241,0.0039175767451524,0.6048536896705627,0.4784733057022095,0.0205015465617179,0.5909002423286438,0.5080598592758179,0.0304733123630285,0.6279933452606201,0.5143677592277527,-0.015398321673274,0.6449938416481018,0.4791668057441711,0.0045936568640172,0.6313480734825134,0.5074905157089233,0.014479199424386,0.6195710301399231,0.5346149802207947,0.0142785543575882,0.6608607769012451,0.5528810620307922,-0.0152712324634194,0.6710220575332642,0.5113871693611145,0.002863009693101,0.6565261483192444,0.5340397953987122,0.0142329428344964,0.6421210765838623,0.5602447390556335,0.0144960936158895,0.6863367557525635,0.5954095125198364,-0.013452909886837,0.7324391007423401,0.5366876125335693,-0.0015968211228027,0.7518713474273682,0.5026330351829529,0.0094001982361078,0.7611269950866699,0.4692919850349426,0.0144145917147398,chill
0.5614576935768127,0.7283419370651245,-3.892457129950344e-07,0.5260484218597412,0.6253066658973694,0.0056140436790883,0.5132821798324585,0.5357643365859985,-0.0024304795078933,0.5025776028633118,0.4534209668636322,-0.0103747425600886,0.4801833629608154,0.3991076350212097,-0.0147092789411544,0.5933878421783447,0.4912319183349609,-0.0142909288406372,0.614517092704773,0.4420521855354309,-0.0021311708260327,0.6026159524917603,0.4758635461330414,0.012526242993772,0.5894200205802917,0.5067204236984253,0.0210579968988895,0.6347379684448242,0.5176060199737549,-0.0179111380130052,0.645835816860199,0.4768626093864441,-0.0012841431889683,0.6308220028877258,0.5055001974105835,0.0078563010320067,0.6205760836601257,0.5332474112510681,0.0076841656118631,0.6668616533279419,0.5570563077926636,-0.0168902724981308,0.6738138794898987,0.5098914504051208,-0.0019571234006434,0.6582711935043335,0.5311983823776245,0.0096219144761562,0.6447020769119263,0.557941734790802,0.0108956499025225,0.6914617419242859,0.5989190340042114,-0.0143327247351408,0.7358144521713257,0.5397835373878479,-0.0060612787492573,0.7551547288894653,0.504911482334137,0.0034089845139533,0.765845775604248,0.4716905355453491,0.0080654388293623,chill
0.570935070514679,0.7294216156005859,-3.432761275234953e-07,0.5389891266822815,0.6244781017303467,0.0083458963781595,0.5295253396034241,0.5325068831443787,0.0039068385958671,0.5204347968101501,0.4508474171161651,-0.001357480068691,0.4992991685867309,0.3987471461296081,-0.0026273666881024,0.606048047542572,0.4899089634418487,-0.0054724966175854,0.6329597234725952,0.4440417885780334,0.0058084074407815,0.6266721487045288,0.4771630465984344,0.0204928908497095,0.6137393116950989,0.5066070556640625,0.0297029819339513,0.6476479172706604,0.515397310256958,-0.0107346074655652,0.6670763492584229,0.4703918993473053,0.005302270874381,0.6572717428207397,0.4993720054626465,0.0159954577684402,0.6461191773414612,0.5263276696205139,0.0182993970811367,0.6810409426689148,0.5539120435714722,-0.0125144319608807,0.694970428943634,0.5023526549339294,0.0010896328603848,0.6838920712471008,0.5223838686943054,0.0127645377069711,0.6697903871536255,0.5459030866622925,0.0153514929115772,0.7057295441627502,0.5977545976638794,-0.0129123069345951,0.7521339058876038,0.5416848063468933,-0.0062320027500391,0.7736333012580872,0.5097679495811462,0.0017606050241738,0.784231424331665,0.4774233102798462,0.0061741485260427,chill
0.5942450761795044,0.7240306735038757,-3.33807292918209e-07,0.5719232559204102,0.6235315203666687,0.0020388693083077,0.5629301071166992,0.5291474461555481,-0.0059813726693391,0.5528556108474731,0.4467150270938873,-0.0133651113137602,0.5293498635292053,0.3951456248760223,-0.016785679385066,0.6274043321609497,0.4920125007629394,-0.0181338917464017,0.6706646084785461,0.4662335813045501,-0.0110592748969793,0.6689340472221375,0.4987286627292633,0.002720428397879,0.6549948453903198,0.5222010612487793,0.0107299964874982,0.6639895439147949,0.5205405950546265,-0.0227511841803789,0.6977392435073853,0.4925212562084198,-0.0139871630817651,0.6896011233329773,0.524145245552063,-0.0036304991226643,0.6738584637641907,0.5481681227684021,-0.001193176722154,0.6953715085983276,0.560300886631012,-0.024363363161683,0.7242604494094849,0.5200629234313965,-0.0195157770067453,0.7156248092651367,0.5464071035385132,-0.008356412872672,0.6993535757064819,0.5700514912605286,-0.0047520482912659,0.720155656337738,0.6046308875083923,-0.0245654489845037,0.7684258818626404,0.5537567138671875,-0.0235386677086353,0.794532060623169,0.5260329842567444,-0.0173275992274284,0.8111623525619507,0.4927376210689544,-0.0141971800476312,chill
0.6277098059654236,0.7160850167274475,-3.539547890341055e-07,0.6077067852020264,0.6184232831001282,0.0048613469116389,0.6007967591285706,0.5273281335830688,-0.004263759125024,0.59515380859375,0.445693701505661,-0.0138263870030641,0.5744967460632324,0.3898141384124756,-0.0197746139019727,0.665814995765686,0.4827835857868194,-0.0161342956125736,0.7115758657455444,0.4661601483821869,-0.0096832793205976,0.7071659564971924,0.5021893978118896,0.0018304826226085,0.6896482706069946,0.5268938541412354,0.0081352684646844,0.7023556232452393,0.5120924711227417,-0.0232312381267547,0.7391014099121094,0.4929388463497162,-0.0124106109142303,0.7293589115142822,0.527336835861206,-0.0025578357744961,0.7122836112976074,0.5513825416564941,-0.0015689298743382,0.7326096296310425,0.5538020133972168,-0.0271389950066804,0.7660394310951233,0.5218738913536072,-0.0187412593513727,0.7555468678474426,0.5502644777297974,-0.0059967786073684,0.7372393608093262,0.5730991959571838,-0.0030266079120337,0.757753312587738,0.6002841591835022,-0.0297392904758453,0.8071784377098083,0.5487162470817566,-0.0262338705360889,0.8354979157447815,0.5227904319763184,-0.0179193131625652,0.8549313545227051,0.4915900826454162,-0.0140654705464839,chill
0.4125370979309082,0.7075414061546326,-5.154159339326725e-07,0.3547431528568268,0.5648707151412964,-0.0077104186639189,0.3208436369895935,0.4324100911617279,-0.032807670533657,0.2999457716941833,0.2930339872837066,-0.0553873367607593,0.2597939372062683,0.2023158967494964,-0.0712577551603317,0.4418435990810394,0.3533239066600799,-0.0440794862806797,0.4929409921169281,0.2962943911552429,-0.0367798879742622,0.4827419817447662,0.3467268943786621,-0.0187836084514856,0.4608981609344482,0.3896308541297912,-0.0084390444681048,0.5088515877723694,0.3946593403816223,-0.0466409586369991,0.5390448570251465,0.3370363116264343,-0.032199990004301,0.5209040641784668,0.3796707987785339,-0.0158533733338117,0.5015318393707275,0.4198184013366699,-0.0142211709171533,0.5610781908035278,0.4519670009613037,-0.0443437322974205,0.5838743448257446,0.3756469488143921,-0.0323592387139797,0.5688241124153137,0.408522754907608,-0.0098679801449179,0.548301100730896,0.4476863145828247,-0.0037650542799383,0.6032966375350952,0.5134596228599548,-0.0412277095019817,0.6645225286483765,0.4172556400299072,-0.035569243133068,0.6941573023796082,0.3675383627414703,-0.020616877824068,0.7122035026550293,0.3153155744075775,-0.0132416691631078,chill
0.4073303937911987,0.6958094835281372,-5.712163329008035e-07,0.3589888215065002,0.554042637348175,-0.007025918457657,0.3322124481201172,0.4197112917900085,-0.0290792286396026,0.3175777494907379,0.284896582365036,-0.0495181232690811,0.2830053567886352,0.1895015835762024,-0.0639530271291732,0.4361686110496521,0.344913125038147,-0.0461693443357944,0.5062435269355774,0.3139793872833252,-0.04663947224617,0.5008703470230103,0.3710092902183532,-0.0324342362582683,0.472320020198822,0.4143505096435547,-0.0234093926846981,0.4972962737083435,0.3858711123466491,-0.0536214523017406,0.5526700019836426,0.3550808727741241,-0.0485877804458141,0.539814829826355,0.4080085158348083,-0.0359996184706687,0.512924075126648,0.4480371475219726,-0.0354914814233779,0.549557089805603,0.4454265236854553,-0.0576323792338371,0.5955966114997864,0.3962807655334472,-0.0588757432997226,0.583380401134491,0.4396871328353882,-0.041526161134243,0.5583909153938293,0.4748509228229522,-0.0359970740973949,0.5947557687759399,0.5130413174629211,-0.0604157038033008,0.6702823638916016,0.4162028729915619,-0.06635133177042,0.7166155576705933,0.3662282824516296,-0.0574631914496421,0.7505143880844116,0.3094184398651123,-0.0532418377697467,chill
0.3938639163970947,0.7016195058822632,-5.663001161337888e-07,0.3610920310020447,0.55703204870224,-0.0035559860989451,0.344868004322052,0.4083085656166076,-0.0195904988795518,0.3407940864562988,0.2759315371513366,-0.0340474806725978,0.311119019985199,0.1864175498485565,-0.042738776654005,0.4271917641162872,0.3503212332725525,-0.046870719641447,0.52155601978302,0.3291656374931335,-0.0527056120336055,0.5117331743240356,0.3863493502140045,-0.0407613217830657,0.4751498699188232,0.425107479095459,-0.0321856439113616,0.4817176759243011,0.3956750631332397,-0.055597186088562,0.5629729628562927,0.3748207092285156,-0.0561853013932704,0.5480467677116394,0.4295323491096496,-0.0436917394399642,0.5170045495033264,0.4646068811416626,-0.0411746129393577,0.5311940908432007,0.4580370783805847,-0.0612622760236263,0.602143406867981,0.4217080175876617,-0.0670982897281646,0.5857866406440735,0.4665900766849518,-0.0505697727203369,0.5539735555648804,0.4980512857437134,-0.0435330010950565,0.5766096711158752,0.5275141596794128,-0.0653345733880996,0.6625422835350037,0.4381801784038543,-0.0735900402069091,0.7172513008117676,0.3939796388149261,-0.0665602833032608,0.7582556009292603,0.3447376489639282,-0.0626844391226768,chill
0.3944383263587951,0.6762310266494751,-7.05522154476057e-07,0.3858972489833832,0.5339654684066772,0.0281054694205522,0.3890935778617859,0.3697046637535095,0.0235081873834133,0.3986499905586242,0.2449774891138076,0.019961267709732,0.3621377348899841,0.166426420211792,0.0201243441551923,0.4298156201839447,0.3427661061286926,-0.07678834348917,0.5484766364097595,0.3191369771957397,-0.0692347809672355,0.5319697856903076,0.3853306472301483,-0.0383463241159915,0.4947943687438965,0.4095230102539062,-0.0245794635266065,0.4710942804813385,0.4003017842769623,-0.0990793779492378,0.5780290961265564,0.3729561567306518,-0.0839120298624038,0.5549516081809998,0.4447585344314575,-0.0425493791699409,0.5256145596504211,0.4688406586647033,-0.029490141198039,0.5112897753715515,0.4677919745445251,-0.1131466552615165,0.6132827997207642,0.4347085058689117,-0.0928569287061691,0.5896272659301758,0.4845340847969055,-0.0495441369712352,0.5498738288879395,0.5129669308662415,-0.0393503904342651,0.5534381866455078,0.5325840711593628,-0.124582290649414,0.6474191546440125,0.4475993514060974,-0.1322273015975952,0.7102034091949463,0.4059935808181762,-0.1301893889904022,0.7609752416610718,0.3618156313896179,-0.1374586224555969,chill
0.3829621076583862,0.6793432831764221,-4.413173257944436e-07,0.3917930126190185,0.5499584674835205,0.0164063423871994,0.4180381894111633,0.398437350988388,0.0115464311093091,0.4465719759464264,0.278730571269989,0.0017602674197405,0.4258828163146972,0.1945745348930359,-0.0077891643159091,0.4396772086620331,0.3464110195636749,-0.0329855903983116,0.5719943642616272,0.3328163027763366,-0.0581154413521289,0.5714804530143738,0.3926188945770263,-0.063503473997116,0.5479860305786133,0.4114341139793396,-0.066774733364582,0.4590088129043579,0.3897327482700348,-0.0573542825877666,0.5949358344078064,0.3812727928161621,-0.0808454453945159,0.5887998342514038,0.443785160779953,-0.0752862840890884,0.5672683715820312,0.4635065495967865,-0.0728335455060005,0.4867276847362518,0.4530178606510162,-0.0801358669996261,0.6158910989761353,0.4343221187591553,-0.10220268368721,0.6141276359558105,0.4813210666179657,-0.0877470970153808,0.5956658720970154,0.4971549212932586,-0.078337475657463,0.5166208148002625,0.5259436368942261,-0.1005023568868637,0.6219046711921692,0.4523946344852447,-0.1183800473809242,0.6859735250473022,0.4196576774120331,-0.1150944307446479,0.741325318813324,0.3802791535854339,-0.1125811412930488,chill
